"","term","estimate","std.error","statistic","p.value","conf.low","conf.high","Analysis","Simulated_RR"
"50","Exp_Diff",-0.00526505174359834,0.0024830129750285,-2.12042860691773,0.0339699163428084,-0.0101366155407212,-0.000401521784110902,"CCO_28day",0.95
"51","Exp_Diff",-0.00263656423816058,0.00287320942202728,-0.917637335429684,0.358808764688625,-0.00827150596310755,0.00299374681194096,"CCO_2week",0.95
"52","Exp_Diff",-0.00344827357077402,0.00244345850410985,-1.41122657289824,0.158177817229633,-0.0082408359440113,0.00133913796678901,"CCO_Month",0.95
"53","Exp_Diff",-0.00360553832631998,0.00248898207414282,-1.44859955552781,0.147449445405361,-0.00848761524053493,0.0012709203814963,"CCO_28day",0.95
"54","Exp_Diff",-0.00503625965431286,0.00289207698070571,-1.74139889356746,0.0816136820249628,-0.0107105483753925,0.000628789126329821,"CCO_2week",0.95
"55","Exp_Diff",-0.00781427131956333,0.00246120177392036,-3.17498199552987,0.00149845798481245,-0.0126447705084057,-0.00299525244696893,"CCO_Month",0.95
"56","Exp_Diff",-0.00798820034917476,0.00248305688469282,-3.21708310366114,0.00129501081923917,-0.0128619901698902,-0.00312669934038838,"CCO_28day",0.95
"57","Exp_Diff",-0.0138187558801954,0.00291802924417562,-4.73564680949569,2.18357571204178e-06,-0.0195512568311246,-0.00811022107393133,"CCO_2week",0.95
"58","Exp_Diff",-0.00973700437136439,0.00243587244097039,-3.99733754838386,6.40589240279686e-05,-0.0145191866361577,-0.00496897531228048,"CCO_Month",0.95
"59","Exp_Diff",-0.00987987268960675,0.00248053179409408,-3.9829655532454,6.80606236347832e-05,-0.0147502253190981,-0.00502480227593189,"CCO_28day",0.95
"60","Exp_Diff",-0.0102810462513225,0.0029126771639526,-3.5297582507808,0.000415939541690627,-0.016000374637881,-0.00458028743100517,"CCO_2week",0.95
"61","Exp_Diff",0.00607953262277068,0.00163675925672404,3.71437191987466,0.000203709011464907,0.00287320883465311,0.00928969772403859,"CCO_Month",1.05
"62","Exp_Diff",0.00646142042609638,0.00164820515625606,3.9202767941666,8.84473226844604e-05,0.00323291965090142,0.00969432039039386,"CCO_28day",1.05
"63","Exp_Diff",0.00377251755410037,0.00192530937462463,1.95943447002427,0.0500619271521331,5.86789893921821e-08,0.00754785397249396,"CCO_2week",1.05
"64","Exp_Diff",0.00226421966711735,0.00164449805621892,1.3768454505342,0.168560035371639,-0.000958484944309972,0.00548833099300832,"CCO_Month",1.05
"65","Exp_Diff",0.00208416387537266,0.00165785903220612,1.25714179244737,0.208702296136952,-0.00116475709569085,0.00533447379513927,"CCO_28day",1.05
"66","Exp_Diff",0.00312374987291909,0.00190692234801631,1.63811068456385,0.101398606535701,-0.000612898989371201,0.00686282751837051,"CCO_2week",1.05
"67","Exp_Diff",0.0050836752357539,0.00162158625046447,3.13500144336929,0.00171853265993403,0.00190681335708155,0.00826383195000232,"CCO_Month",1.05
"68","Exp_Diff",0.00682190224739382,0.00164069821273157,4.15792629897253,3.21149592908327e-05,0.00360823285946793,0.0100402041237366,"CCO_28day",1.05
"69","Exp_Diff",0.00832654769000078,0.00189574635955655,4.39222665417568,1.1219564418645e-05,0.004613836585666,0.0120457615837156,"CCO_2week",1.05
"70","Exp_Diff",0.00594280659164478,0.00163812760826355,3.62780442846225,0.000285841644703277,0.00273379046672128,0.00915565355555391,"CCO_Month",1.05
"71","Exp_Diff",0.00373093709247311,0.00164678760732559,2.26558487316541,0.0234768121156233,0.00050427839840531,0.00696011341833019,"CCO_28day",1.05
"72","Exp_Diff",0.00083548228003052,0.00193781257627683,0.431147103831761,0.666361412605064,-0.0029626060483576,0.00463421997979277,"CCO_2week",1.05
"73","Exp_Diff",0.00335248115918357,0.00160829051235025,2.08449974270164,0.0371147336023868,0.000201079732264948,0.00650595005693848,"CCO_Month",1.05
"74","Exp_Diff",0.00308345062023776,0.00162251074129445,1.90041923406792,0.057378124769561,-9.586710937467e-05,0.00626477768494878,"CCO_28day",1.05
"75","Exp_Diff",0.00387430746921192,0.00189787810102086,2.04138899496651,0.0412121774516459,0.000155649048076808,0.00759590052657816,"CCO_2week",1.05
"76","Exp_Diff",0.00278156829316427,0.00163189659892641,1.7045003310836,0.0882876542593839,-0.000416251117103709,0.00598118365976528,"CCO_Month",1.05
"77","Exp_Diff",0.00428020962539565,0.00166248120437378,2.57459128809093,0.0100358599083559,0.00102300922222406,0.00754038367254576,"CCO_28day",1.05
"78","Exp_Diff",0.00217906066274147,0.00194610584006708,1.11970305924695,0.262840320953297,-0.0016347662837557,0.00599456400902281,"CCO_2week",1.05
"79","Exp_Diff",0.00223104058242054,0.00162659340369347,1.37160311689114,0.170187023000734,-0.000956566813615003,0.00542007244418406,"CCO_Month",1.05
"80","Exp_Diff",0.00310885800241668,0.00166176526625639,1.87081657412439,0.0613705095129522,-0.000147360090614951,0.00636719713083699,"CCO_28day",1.05
"81","Exp_Diff",0.00247955836904643,0.0019430129690422,1.27614092574417,0.201905706699955,-0.00132808653137344,0.00628912358559095,"CCO_2week",1.05
"82","Exp_Diff",0.00576036932086473,0.00160838090609024,3.58147084378627,0.00034166527227121,0.00260958413644634,0.00891482719082573,"CCO_Month",1.05
"83","Exp_Diff",0.00494313146358351,0.00164932527780576,2.99706281720231,0.00272594536229347,0.00171190116513946,0.00817768286008623,"CCO_28day",1.05
"84","Exp_Diff",0.00632352809224734,0.00190877033399732,3.31288053864746,0.000923404121961291,0.00258451620794385,0.0100674947915466,"CCO_2week",1.05
"85","Exp_Diff",0.00484062355603038,0.00161527802029627,2.9967742365135,0.00272852699770221,0.0016760106885457,0.00800828468341466,"CCO_Month",1.05
"86","Exp_Diff",0.00338899228113281,0.00164519864237968,2.05992893127533,0.0394053354257594,0.000165316164820835,0.00661491148696495,"CCO_28day",1.05
"87","Exp_Diff",0.00214430808370619,0.00191806225088081,1.11795541709946,0.263586034888243,-0.00161457021791489,0.00590480855321488,"CCO_2week",1.05
"88","Exp_Diff",0.00524708414187347,0.00162481826922735,3.22933600713919,0.00124078020064092,0.00206393808301824,0.00843362651699713,"CCO_Month",1.05
"89","Exp_Diff",0.00584220126216644,0.00165387756109254,3.53242670413107,0.000411764353963673,0.00260234557526675,0.00908597358604529,"CCO_28day",1.05
"90","Exp_Diff",0.00480030574813306,0.0019173119534189,2.50366443476935,0.0122914549454067,0.00104396415255493,0.00856043144675405,"CCO_2week",1.05
"91","Exp_Diff",0.000304905929169503,0.00202987043028122,0.150209552600489,0.88059928951981,-0.0036739048616632,0.00428401406903623,"CCO_Month",1
"92","Exp_Diff",0.00147953979351172,0.00204020140031172,0.725193009516443,0.468333630786599,-0.00251894439140932,0.00547949498277302,"CCO_28day",1
"93","Exp_Diff",0.0048105476996256,0.00236175727505811,2.03685101361961,0.0416649743677064,0.000183684616540434,0.00944293441306911,"CCO_2week",1
"94","Exp_Diff",0.00953978769956321,0.00135873724260691,7.02106882803914,2.20177350593456e-12,0.00687864470819794,0.0122051062241497,"CCO_Month",1.1
"95","Exp_Diff",0.0097323248790793,0.00137994158107626,7.05270789179985,1.75468965740599e-12,0.00702973109975745,0.012439329295329,"CCO_28day",1.1
"96","Exp_Diff",0.00684015722103678,0.0016007943910352,4.27297675413104,1.92880571838379e-05,0.00370425607961511,0.00997967312671283,"CCO_2week",1.1
"97","Exp_Diff",0.00766998881187667,0.00134309821522338,5.71066860557254,1.12533186579368e-08,0.00503907610240585,0.0103042164000283,"CCO_Month",1.1
"98","Exp_Diff",0.00865637732503941,0.00136401807550003,6.34623358775221,2.20650132055645e-10,0.0059847317674345,0.0113318962936469,"CCO_28day",1.1
"99","Exp_Diff",0.00744849270366802,0.00157682449025764,4.72372971734539,2.3155812406994e-06,0.00435974635269251,0.0105412015632391,"CCO_2week",1.1
"100","Exp_Diff",0.00862533858788484,0.00135808096177345,6.35112252558304,2.13749367832347e-10,0.00596527620952792,0.0112891574621318,"CCO_Month",1.1
"101","Exp_Diff",0.0098674523909994,0.00138500556752709,7.12448572218926,1.04470018432475e-12,0.00715496602156485,0.0125844174809462,"CCO_28day",1.1
"102","Exp_Diff",0.0087407139756719,0.00159401945433985,5.48344247109066,4.17127966128543e-08,0.00561862235983737,0.0118674934152999,"CCO_2week",1.1
"103","Exp_Diff",0.00874532394957984,0.00134696687935376,6.4926050399811,8.43646568932148e-11,0.00610705013562062,0.0113873597840237,"CCO_Month",1.1
"104","Exp_Diff",0.00719050212110477,0.00135823367741687,5.29400959544745,1.19663149869505e-07,0.00452987378499344,0.00985435694588782,"CCO_28day",1.1
"105","Exp_Diff",0.00734958360158046,0.00158476923519823,4.63763646993132,3.52415917788098e-06,0.00424521611767889,0.0104578103320549,"CCO_2week",1.1
"106","Exp_Diff",0.0094467692746027,0.0013510117707049,6.99236637270286,2.70287915078034e-12,0.00680074119000832,0.0120969158839037,"CCO_Month",1.1
"107","Exp_Diff",0.00911147091062579,0.00135229433868498,6.73778677465007,1.60817327057516e-11,0.00646294475981911,0.0117641607440124,"CCO_28day",1.1
"108","Exp_Diff",0.0079132714261299,0.00157850946063278,5.01312891907389,5.35519906164542e-07,0.00482135475235115,0.0110094190139534,"CCO_2week",1.1
"109","Exp_Diff",0.00957144197583823,0.00134285238413734,7.12769481508348,1.0206375985818e-12,0.00694139459483502,0.0122055782348135,"CCO_Month",1.1
"110","Exp_Diff",0.00965114346902866,0.00136323648973149,7.07958123313558,1.44590723213374e-12,0.00698123804046603,0.0123253437332997,"CCO_28day",1.1
"111","Exp_Diff",0.00858153529060088,0.00159068493033853,5.39486803887339,6.85739312848106e-08,0.00546588268890908,0.0117016694952709,"CCO_2week",1.1
"112","Exp_Diff",0.00895544567737801,0.00135839246880296,6.59267912849201,4.31959509988182e-11,0.00629485846728789,0.0116199652569185,"CCO_Month",1.1
"113","Exp_Diff",0.0101946011692198,0.00136645865318766,7.46059981064038,8.61294810413806e-14,0.00751857570840359,0.0128753297938907,"CCO_28day",1.1
"114","Exp_Diff",0.00864687178813413,0.00159333324625701,5.42690727658322,5.7338896141938e-08,0.00552609129754976,0.0117722699564698,"CCO_2week",1.1
"115","Exp_Diff",0.00752757302227838,0.00135740858379706,5.54554694300047,2.93036700390872e-08,0.00486857453760073,0.0101898115539378,"CCO_Month",1.1
"116","Exp_Diff",0.0074440029865427,0.00139003430881836,5.35526565014839,8.54308079224808e-08,0.00472115270788673,0.0101703106481876,"CCO_28day",1.1
"117","Exp_Diff",0.00749465805529582,0.00160589653151529,4.66696197931507,3.05685867905843e-06,0.00434895527912215,0.0106443817977778,"CCO_2week",1.1
"118","Exp_Diff",0.00916446717179062,0.00134245226383503,6.82666149007799,8.6913448597692e-12,0.00653514038985999,0.0117977564248686,"CCO_Month",1.1
"119","Exp_Diff",0.00847072681003365,0.00136250289894352,6.2170339722593,5.06640104835771e-10,0.00580204708056231,0.0111432776191058,"CCO_28day",1.1
"120","Exp_Diff",0.00831669264411721,0.00157709552130684,5.27342353824306,1.33902056015717e-07,0.0052276178043747,0.0114101329742182,"CCO_2week",1.1
"121","Exp_Diff",0.00960144826352816,0.00133504664257215,7.19184480703213,6.39216648431468e-13,0.00698673168754038,0.0122203205331237,"CCO_Month",1.1
"122","Exp_Diff",0.00938013860623159,0.00136582962759392,6.86772231083892,6.5235045761618e-12,0.00670517238517444,0.0120594552366591,"CCO_28day",1.1
"123","Exp_Diff",0.00969313891136584,0.0015836070576333,6.12092429409367,9.303410138516e-10,0.00659171017335587,0.0127997688904203,"CCO_2week",1.1
"124","Exp_Diff",0.000720790282288926,0.00198465839834409,0.363181030493874,0.716469657067777,-0.0031691858682881,0.00461142951550005,"CCO_Month",1
"125","Exp_Diff",-0.000247832220039689,0.0019913140166706,-0.124456624100931,0.900953742246242,-0.00415135029024457,0.00365543761849113,"CCO_28day",1
"126","Exp_Diff",-0.00273962270123484,0.0023424236125969,-1.16956757373086,0.242175032908946,-0.00733289953212159,0.00185054014185165,"CCO_2week",1
"127","Exp_Diff",0.0148442929174961,0.00113669997608299,13.059112544938,5.63812031116207e-39,0.012618527626056,0.0170745643939373,"CCO_Month",1.15
"128","Exp_Diff",0.014914811943155,0.00115301340831508,12.9355060709574,2.83748484159146e-38,0.0126571722977412,0.0171771721142332,"CCO_28day",1.15
"129","Exp_Diff",0.0164598577679524,0.00135522394243795,12.1454892084789,6.06189262137163e-34,0.0138064960504307,0.0191192261423808,"CCO_2week",1.15
"130","Exp_Diff",0.0122480824870311,0.00112902827897313,10.8483398645877,2.03080324197008e-27,0.0100369692264615,0.0144628862178033,"CCO_Month",1.15
"131","Exp_Diff",0.0122475974085598,0.00114186771915281,10.7259336638807,7.6906415978807e-27,0.0100114136278414,0.0144876747271422,"CCO_28day",1.15
"132","Exp_Diff",0.0144729636344506,0.00133502311723859,10.8409835362154,2.20092022194837e-27,0.0118588890512068,0.0170923955584705,"CCO_2week",1.15
"133","Exp_Diff",0.0140198856540391,0.00112785050329365,12.4306241058518,1.78237336886321e-35,0.011811324240928,0.0162326513816211,"CCO_Month",1.15
"134","Exp_Diff",0.0149565332722184,0.00114262847079023,13.0895856829776,3.77662227875469e-39,0.0127192405829695,0.0171985321236583,"CCO_28day",1.15
"135","Exp_Diff",0.0137447517932753,0.00132117518737442,10.4034286479375,2.39169314048888e-25,0.0111576376962273,0.0163368398763728,"CCO_2week",1.15
"136","Exp_Diff",0.0128349837049343,0.0011337397536501,11.3209258682266,1.03374314016499e-29,0.0106147065094932,0.0150590983846826,"CCO_Month",1.15
"137","Exp_Diff",0.0132489773941236,0.00114892903299957,11.5315889960007,9.14402203219876e-31,0.0109990556242999,0.0155030054091407,"CCO_28day",1.15
"138","Exp_Diff",0.0126252275688783,0.00133439170287049,9.46141042522926,3.03817085927032e-21,0.0100120240551878,0.0152430202750773,"CCO_2week",1.15
"139","Exp_Diff",0.0124892214373202,0.00113126346993862,11.040064290238,2.44857906041975e-28,0.0102737403679148,0.0147084193621883,"CCO_Month",1.15
"140","Exp_Diff",0.0122779201356416,0.00114054853988142,10.7649255654811,5.04022675504243e-27,0.0100442941810655,0.0145153800608827,"CCO_28day",1.15
"141","Exp_Diff",0.0118555008122374,0.00132022811839896,8.97988813222256,2.71042197981007e-19,0.00926990154273016,0.0144453642634096,"CCO_2week",1.15
"142","Exp_Diff",0.015102071784038,0.00113734392185764,13.2783685689124,3.09054281770496e-40,0.0128750585348041,0.017333622243246,"CCO_Month",1.15
"143","Exp_Diff",0.015909199102305,0.00116398770052853,13.6678412452994,1.58013685370339e-42,0.0136302192458633,0.0181932659326307,"CCO_28day",1.15
"144","Exp_Diff",0.0142323629340784,0.00135281134422045,10.5205821897359,6.94431536184209e-26,0.0115833901878077,0.0168866226583115,"CCO_2week",1.15
"145","Exp_Diff",0.0144122490938202,0.00113049326234112,12.7486377618688,3.17240307044163e-37,0.0121985444502258,0.0166302360634852,"CCO_Month",1.15
"146","Exp_Diff",0.0151892869524841,0.00115050503281658,13.2022777121616,8.51217443365333e-40,0.0129365949898253,0.0174467678279752,"CCO_28day",1.15
"147","Exp_Diff",0.0147947729294714,0.00132850840106544,11.1363789025393,8.34435134282213e-29,0.0121934848781483,0.0174014545899567,"CCO_2week",1.15
"148","Exp_Diff",0.0144991673085678,0.00112547758857634,12.8826797225774,5.6344681789745e-38,0.0122953359332931,0.0167073729600752,"CCO_Month",1.15
"149","Exp_Diff",0.0136229478071768,0.00114090219477042,11.9405045144278,7.27803882980007e-33,0.0113888692740866,0.0158613692084014,"CCO_28day",1.15
"150","Exp_Diff",0.01557512337748,0.00133673047342357,11.6516558028259,2.25043117535464e-31,0.01295784572503,0.0181980607083825,"CCO_2week",1.15
"151","Exp_Diff",0.0146059917157437,0.00114533050941106,12.7526435345324,3.01350178979536e-37,0.0123632658635105,0.0168531264221959,"CCO_Month",1.15
"152","Exp_Diff",0.0153565030098827,0.00115937577814109,13.2454923584008,4.79129310601584e-40,0.0130864578785353,0.0176314080857754,"CCO_28day",1.15
"153","Exp_Diff",0.0145818991991412,0.00133298618188087,10.9392725876317,7.47976129443513e-28,0.0119718396524951,0.0171973642489615,"CCO_2week",1.15
"154","Exp_Diff",0.0151525603403028,0.00113442170713116,13.3570789813447,1.07708448381236e-40,0.0129312707431393,0.0173783790968138,"CCO_Month",1.15
"155","Exp_Diff",0.0148251251475265,0.00114871345972634,12.9058513435181,4.17179198863681e-38,0.0125758976766602,0.0170790399099696,"CCO_28day",1.15
"156","Exp_Diff",0.0148724924191358,0.00133717762535717,11.122301283768,9.77183917872363e-29,0.0122542362832135,0.0174961918095319,"CCO_2week",1.15
"157","Exp_Diff",0.00221294381117428,0.00200254285592083,1.10506689264171,0.269130605006864,-0.00171137837092234,0.0061393894863957,"CCO_Month",1
"158","Exp_Diff",0.00131979787801021,0.0020045243034722,0.658409516773671,0.510275021796666,-0.00260882456805989,0.00524978470995276,"CCO_28day",1
"159","Exp_Diff",0.00142919339636135,0.00237220137365527,0.602475579111204,0.546857614143068,-0.00322008866852467,0.006080073215336,"CCO_2week",1
"160","Exp_Diff",0.017452213794964,0.000957691085904253,18.2232183757726,3.37696067400576e-74,0.0155769219418511,0.019331096566234,"CCO_Month",1.2
