"","term","estimate","std.error","statistic","p.value","conf.low","conf.high","Analysis","Simulated_RR"
"69","Exp_Diff",0.00239253625456201,0.0017000564061533,1.40732757213366,0.159330277064094,-0.000939170221834537,0.00572529640879621,"CCO_2week",1.05
"70","Exp_Diff",0.00347726102529459,0.00138679122257807,2.50741493649657,0.0121617850329553,0.000759876266241615,0.00619632731323464,"CCO_Month",1.05
"71","Exp_Diff",0.00431365371838504,0.00148041556227122,2.91381273496419,0.00357044014161825,0.00141302412082165,0.00721652405554459,"CCO_28day",1.05
"72","Exp_Diff",0.00403412069685384,0.00167692839883799,2.40566067081293,0.0161432515102097,0.000748097288977637,0.00732189340248809,"CCO_2week",1.05
"73","Exp_Diff",0.00290786904732012,0.00141045607725024,2.06165161341938,0.0392409163486282,0.000143980016627237,0.00567321274912597,"CCO_Month",1.05
"74","Exp_Diff",0.00445162545224564,0.00149710715220334,2.97348486091595,0.00294438931057936,0.00151830286441246,0.00738723230440154,"CCO_28day",1.05
"75","Exp_Diff",0.00352130050619034,0.00170422779586024,2.06621468957611,0.0388082124230871,0.000181668318974183,0.00686248873697297,"CCO_2week",1.05
"76","Exp_Diff",0.00650692765966701,0.00141128053760033,4.61065499474048,4.01402231071323e-06,0.00374231110532101,0.00927477619417989,"CCO_Month",1.05
"77","Exp_Diff",0.0051427287831265,0.00149028671822691,3.45083178976803,0.000558861766288184,0.00222303304294484,0.00806525218606306,"CCO_28day",1.05
"78","Exp_Diff",0.00467964600293739,0.00169824899707472,2.75557118596755,0.00585897536322156,0.00135198144510887,0.00800936137814028,"CCO_2week",1.05
"79","Exp_Diff",0.00633058264227249,0.00139919799975948,4.52443660108199,6.05566015257775e-06,0.00358957787154504,0.00907467038280055,"CCO_Month",1.05
"80","Exp_Diff",0.00719531238159734,0.00151895187258381,4.73702459667651,2.16878851599372e-06,0.00421987675044171,0.0101744452211837,"CCO_28day",1.05
"81","Exp_Diff",0.00617200148988005,0.00169676972773152,3.63750094606629,0.000275296181457003,0.00284755737849894,0.00949913770949791,"CCO_2week",1.05
"82","Exp_Diff",0.00464264499970331,0.00142422170318696,3.25977689380419,0.00111499884735729,0.00185221370882859,0.00743541246786707,"CCO_Month",1.05
"83","Exp_Diff",0.00526667096631615,0.00149976016613014,3.51167545668709,0.000445291418128993,0.0023284016110703,0.00820774609025032,"CCO_28day",1.05
"84","Exp_Diff",0.00386996938041799,0.00171960734332271,2.25049596086294,0.0244174796208868,0.000500279371753697,0.00724139561100415,"CCO_2week",1.05
"85","Exp_Diff",0.00584311878663327,0.00141295667920215,4.13538424258887,3.5436120720073e-05,0.00307500542462562,0.00861402732501741,"CCO_Month",1.05
"86","Exp_Diff",0.00424752251880878,0.00149478276272203,2.84156509209,0.00448926864961289,0.00131868636326518,0.00717849652607529,"CCO_28day",1.05
"87","Exp_Diff",0.00516418594349891,0.00168283207783337,3.0687470315801,0.00214958526602887,0.00186683647061678,0.00846377660525567,"CCO_2week",1.05
"88","Exp_Diff",0.00410003519793751,0.00140437998426296,2.91946285469831,0.00350635178937043,0.00134830439267885,0.00685369794111291,"CCO_Month",1.05
"89","Exp_Diff",0.00481320290814111,0.00149500367544716,3.21952580263821,0.00128402804527254,0.00188409358146488,0.00774477625866392,"CCO_28day",1.05
"90","Exp_Diff",0.00641538750997897,0.00169560126929279,3.78354724436763,0.000154608960511386,0.00309328114879623,0.00974027957078005,"CCO_2week",1.05
"91","Exp_Diff",0.00277044187642713,0.00171037599586424,1.61978528880561,0.105278407503882,-0.000581138530522524,0.00612401688621152,"CCO_Month",1
"92","Exp_Diff",0.00205872336237293,0.0018254129186378,1.12781242060522,0.25939914673355,-0.00151856430888266,0.00563762630966884,"CCO_28day",1
"93","Exp_Diff",-0.00090395255487476,0.00206740076835269,-0.437241084898614,0.661936516895908,-0.0049566100597671,0.00314811511070724,"CCO_2week",1
"94","Exp_Diff",0.0108900692366132,0.00117356837533148,9.27945015009229,1.70355403819555e-20,0.00859162089662406,0.0131921420534222,"CCO_Month",1.1
"95","Exp_Diff",0.0100392232061701,0.00126048055480515,7.96459982496274,1.65759321906733e-15,0.00757043526225554,0.0125116704513342,"CCO_28day",1.1
"96","Exp_Diff",0.00991968898466036,0.00142026655897603,6.98438537608895,2.8610572063378e-12,0.0071374018280415,0.012704963698592,"CCO_2week",1.1
"97","Exp_Diff",0.0114537434140867,0.00117479024437169,9.74960719069684,1.85183415550352e-22,0.00915301683261695,0.0137583372272519,"CCO_Month",1.1
"98","Exp_Diff",0.0109032821755831,0.00124956086255051,8.7256911626763,2.64559785511914e-18,0.00845605481007088,0.0133544919600374,"CCO_28day",1.1
"99","Exp_Diff",0.00880166144559636,0.0014141703754129,6.22390455819477,4.84932143510976e-10,0.00603115813228714,0.0115748194144969,"CCO_2week",1.1
"100","Exp_Diff",0.00871154557409059,0.00117759479139784,7.39774465523044,1.38516875341099e-13,0.00640485061694781,0.0110211397887809,"CCO_Month",1.1
"101","Exp_Diff",0.00993003252462393,0.00126163988435959,7.87073446846873,3.52565231119817e-15,0.00745888894086485,0.0124046584265786,"CCO_28day",1.1
"102","Exp_Diff",0.00923874267243299,0.00141134500627119,6.54605545163048,5.90766525384221e-11,0.00647381837698849,0.0120064011087097,"CCO_2week",1.1
"103","Exp_Diff",0.0102423760440674,0.00117180926610667,8.74065117960503,2.31770599801364e-18,0.00794730772413296,0.0125409324027844,"CCO_Month",1.1
"104","Exp_Diff",0.00926468633152563,0.00124673870173875,7.4311371890555,1.07667969407313e-13,0.00682267558287876,0.011710033754397,"CCO_28day",1.1
"105","Exp_Diff",0.00815533118347697,0.00140995398166461,5.7841116018898,7.28965373938315e-09,0.00539298250015342,0.0109201112169672,"CCO_2week",1.1
"106","Exp_Diff",0.0099649626186207,0.00116815712836209,8.53049848918259,1.45718436343854e-17,0.00767697473082833,0.0122562760631311,"CCO_Month",1.1
"107","Exp_Diff",0.00942783652707069,0.00125227361755201,7.5285755404642,5.12968383782445e-14,0.00697500289000843,0.0118840587845025,"CCO_28day",1.1
"108","Exp_Diff",0.00972609319176595,0.00140548376145516,6.92010356754039,4.51313573648101e-12,0.0069727400703944,0.0124823498814045,"CCO_2week",1.1
"109","Exp_Diff",0.0104554717176506,0.0011664667060403,8.96336917591315,3.14906120431252e-19,0.00817086971245262,0.0127435475602817,"CCO_Month",1.1
"110","Exp_Diff",0.0103857997006374,0.00124675115889114,8.33029079345272,8.06440238282303e-17,0.00794390731091997,0.0128313138496262,"CCO_28day",1.1
"111","Exp_Diff",0.0100269058546587,0.00140761608579293,7.12332428981183,1.05354538790463e-12,0.0072694140533906,0.0127873832135229,"CCO_2week",1.1
"112","Exp_Diff",0.00911302493669392,0.00116491625553621,7.82290134023344,5.16195607464009e-15,0.006831276750432,0.0113978720340412,"CCO_Month",1.1
"113","Exp_Diff",0.00927335572638083,0.00124746985448855,7.43373131864804,1.05576312466495e-13,0.0068298837916044,0.0117201036186964,"CCO_28day",1.1
"114","Exp_Diff",0.00950397907954941,0.00140219743319371,6.77791789841086,1.21920095312694e-11,0.0067570294023393,0.0122537549988737,"CCO_2week",1.1
"115","Exp_Diff",0.0110439526411524,0.00117136953577927,9.42823959802338,4.17029054791021e-21,0.00874985491863387,0.0133417603537404,"CCO_Month",1.1
"116","Exp_Diff",0.0101219241554864,0.00125316218270708,8.07710629570793,6.63217324754643e-16,0.00766745019332708,0.0125799909272575,"CCO_28day",1.1
