"","term","estimate","std.error","statistic","p.value","conf.low","conf.high","Analysis","Simulated_RR"
"36","x",-0.00477711521859671,0.00289428861476796,-1.6505317383421,0.0988342274052726,-0.0104498166644062,0.000895586227212801,"CCO_2week",0.95
"37","x",-0.00857673898523317,0.00196061541708024,-4.37451369121932,1.21703485115906e-05,-0.0124194745902444,-0.00473400338022193,"CCO_Month",0.95
"38","x",-0.00763947408206295,0.00199821996123099,-3.82313970948258,0.000131763070804101,-0.0115559132392647,-0.00372303492486119,"CCO_28day",0.95
"39","x",-0.008755186976025,0.00284035509453676,-3.0824269095315,0.00205320145336263,-0.0143221806646219,-0.0031881932874281,"CCO_2week",0.95
"40","x",-0.00332617879540142,0.00194684104173609,-1.70850044975183,0.087543523004102,-0.00714191712082859,0.00048955953002575,"CCO_Month",0.95
"41","x",-0.00277520843424202,0.00199357740035876,-1.39207458598929,0.163899813148397,-0.00668254833933817,0.00113213147085413,"CCO_28day",0.95
"42","x",-0.00550012101399711,0.0028288562988051,-1.94429141427945,0.0518603194195235,-0.0110445774770944,4.43354491001646e-05,"CCO_2week",0.95
"43","x",-0.00300752878514744,0.00195418101714614,-1.53902261804773,0.123798774582805,-0.00683765319802574,0.000822595627730849,"CCO_Month",0.95
"44","x",-0.00264003632073946,0.00200510841527106,-1.31665514973293,0.1879542437054,-0.00656997659976892,0.00128990395828999,"CCO_28day",0.95
"45","x",-0.0025260875598376,0.00281012704020547,-0.898922904087958,0.368693727167718,-0.00803383535062247,0.00298166023094727,"CCO_2week",0.95
"46","x",-0.00326696393207746,0.00197829192747743,-1.65140639088754,0.0986556207390236,-0.00714434486083955,0.000610416996684634,"CCO_Month",0.95
"47","x",-0.00413522025321338,0.00203379248513308,-2.03325574435033,0.0420266918169192,-0.00812138027610243,-0.000149060230324325,"CCO_28day",0.95
"48","x",-0.00196790969835655,0.0028258066232792,-0.696406357797017,0.486174382571834,-0.00750638890725852,0.00357056951054542,"CCO_2week",0.95
"49","x",-0.00295090694488365,0.00196905652401339,-1.49864003846321,0.133967039883591,-0.00681018681547352,0.000908372925706219,"CCO_Month",0.95
"50","x",-0.00337533034502663,0.00202270151580265,-1.66872389161543,0.0951721120031658,-0.00733975246747439,0.000589091777421133,"CCO_28day",0.95
"51","x",-0.00263656423810564,0.00287320947292601,-0.917637319154674,0.358808773211983,-0.00826795132507993,0.00299482284886865,"CCO_2week",0.95
"52","x",-0.00270451986720765,0.00198460628005077,-1.36274882045544,0.172961685827897,-0.00659427669959917,0.00118523696518388,"CCO_Month",0.95
"53","x",-0.00226974782900908,0.00203481257758915,-1.11545793160876,0.264654236219602,-0.00625790719637292,0.00171841153835477,"CCO_28day",0.95
"54","x",-0.00503625964872542,0.00289207770080615,-1.74139845804337,0.0816137583136072,-0.0107046277827969,0.000632108485346027,"CCO_2week",0.95
"55","x",-0.00948569084897736,0.00198775434448924,-4.77206395009276,1.82347582650026e-06,-0.0133816177742893,-0.00558976392366543,"CCO_Month",0.95
"56","x",-0.00905530502743318,0.00203530631743472,-4.44911163978816,8.62261906993614e-06,-0.0130444321071121,-0.00506617794775429,"CCO_28day",0.95
"57","x",-0.0138187560006258,0.00291806279261223,-4.73559240589725,2.1841615850011e-06,-0.0195380539787721,-0.00809945802247944,"CCO_2week",0.95
"58","x",-0.00914664211918907,0.00197627003771298,-4.6282349803643,3.68795423494613e-06,-0.0130200602168321,-0.00527322402154602,"CCO_Month",0.95
"59","x",-0.00931597296119445,0.00201756855114051,-4.61742574046776,3.88529646242787e-06,-0.0132703346577705,-0.00536161126461839,"CCO_28day",0.95
"60","x",-0.0102810462696814,0.002912688694635,-3.52974428356126,0.0004159614991089,-0.015989811209343,-0.00457228133001984,"CCO_2week",0.95
"61","x",0.00614173523283507,0.00130865960622131,4.69314954296558,2.69030679833043e-06,0.00357680953661893,0.00870666092905121,"CCO_Month",1.05
"62","x",0.00603831219315135,0.00135226305395498,4.46533843802878,7.99422796554211e-06,0.00338792530977545,0.00868869907652725,"CCO_28day",1.05
"63","x",0.00377251755349034,0.00192530950795947,1.9594343340093,0.0500619430674504,-1.01974120275466e-06,0.00754605484818343,"CCO_2week",1.05
"64","x",0.00225869321098481,0.00131875685563098,1.71274424192783,0.0867596020296284,-0.000326022730417193,0.00484340915238681,"CCO_Month",1.05
"65","x",0.00272321032068939,0.00135782503514044,2.00556791207471,0.0449023682942034,6.19221545072827e-05,0.00538449848687149,"CCO_28day",1.05
"66","x",0.00312374987273673,0.0019069224151406,1.63811062680618,0.101398618582047,-0.000613749382250983,0.00686124912772445,"CCO_2week",1.05
"67","x",0.00617688526980913,0.00131669831510913,4.69119250699215,2.71617253451259e-06,0.00359620399369067,0.0087575665459276,"CCO_Month",1.05
"68","x",0.00607860631947389,0.00135511204442677,4.485685404741,7.26799139770883e-06,0.00342263551738098,0.00873457712156679,"CCO_28day",1.05
"69","x",0.00832654769457145,0.0018957497643435,4.39221876810041,1.1219971497785e-05,0.0046109464327579,0.012042148956385,"CCO_2week",1.05
"70","x",0.0044425092864233,0.00131550036227853,3.3770490786704,0.000732679757067857,0.00186417595470798,0.00702084261813862,"CCO_Month",1.05
"71","x",0.00389607481224508,0.00134965789865404,2.88671285970356,0.00389289323505621,0.00125079393943316,0.006541355685057,"CCO_28day",1.05
"72","x",0.000835482280030231,0.00193781257660505,0.431147103758586,0.666361412658267,-0.00296256057890443,0.0046335251389649,"CCO_2week",1.05
"73","x",0.00385627905624691,0.00128989838464163,2.98959910498553,0.00279343811249935,0.00132812467863292,0.0063844334338609,"CCO_Month",1.05
"74","x",0.00284739683242113,0.00132395992693899,2.150666930686,0.0315024983174809,0.000252483058646436,0.00544231060619583,"CCO_28day",1.05
"75","x",0.00387430746842918,0.00189787825365883,2.04138883037417,0.0412121937986726,0.000154534444216101,0.00759408049264227,"CCO_2week",1.05
"76","x",0.00279126200427794,0.00132503095817664,2.1065636142713,0.0351554234956997,0.000194249047851135,0.00538827496070475,"CCO_Month",1.05
"77","x",0.00274537442232458,0.00135387943084903,2.02778353800894,0.0425823452091145,9.18194984508955e-05,0.00539892934619827,"CCO_28day",1.05
"78","x",0.00217906066272823,0.00194610585473492,1.11970305080092,0.26284032455367,-0.00163523672265475,0.0059933580481112,"CCO_2week",1.05
"79","x",0.00363278420721979,0.00131901503867908,2.75416435801811,0.0058842210100482,0.00104756223634209,0.00621800617809749,"CCO_Month",1.05
"80","x",0.0033466469679185,0.00135550267506162,2.4689342407726,0.0135516119128627,0.000689910543850018,0.00600338339198697,"CCO_28day",1.05
"81","x",0.00247955836901379,0.00194301299406991,1.27614090928955,0.201905712515573,-0.00132867712085658,0.00628779385888416,"CCO_2week",1.05
"82","x",0.00524298355989832,0.0013019589265579,4.02699613094527,5.64939618025177e-05,0.00269119095449441,0.00779477616530224,"CCO_Month",1.05
"83","x",0.00550834174692643,0.00133860245402937,4.11499450814958,3.87188633237859e-05,0.00288472914741193,0.00813195434644094,"CCO_28day",1.05
"84","x",0.00632352806632018,0.00190877146306012,3.31287856545296,0.000923410636473022,0.00258240474400451,0.0100646513886358,"CCO_2week",1.05
"85","x",0.00351064850253464,0.00130220964453375,2.69591652716687,0.00701952547454907,0.000958364498927782,0.0060629325061415,"CCO_Month",1.05
"86","x",0.00466029108771327,0.00133837767655235,3.48204484381281,0.000497600353792112,0.00203711904395827,0.00728346313146826,"CCO_28day",1.05
"87","x",0.00214430808369445,0.00191806226477246,1.1179554089965,0.263586038349133,-0.00161502487536489,0.0059036410427538,"CCO_2week",1.05
"88","x",0.00469296882967281,0.00130777662170512,3.58850949908707,0.00033257387809488,0.00212977375130732,0.0072561639080383,"CCO_Month",1.05
"89","x",0.00544217379262895,0.00135364330975053,4.02038982753288,5.81019168406346e-05,0.00278908165760432,0.00809526592765358,"CCO_28day",1.05
"90","x",0.00480030574440598,0.00191731233017669,2.50366394084765,0.0122914721026161,0.00104244263014509,0.00855816885866686,"CCO_2week",1.05
"91","x",0.00121005464183666,0.00162257951010267,0.745759843694868,0.455812501549965,-0.00197014276001722,0.00439025204369054,"CCO_Month",1
"92","x",0.00230369307998151,0.00166088869237103,1.38702436265782,0.165434334074597,-0.000951588939395539,0.00555897509935855,"CCO_28day",1
"93","x",0.00481054769627748,0.00236175770660647,2.03685064002166,0.0416650118177626,0.000181587651118891,0.00943950774143607,"CCO_2week",1
"94","x",0.00915226498208502,0.00109808996789496,8.33471322903523,7.76862511721222e-17,0.00700004819322615,0.0113044817709439,"CCO_Month",1.1
"95","x",0.00845301725624161,0.00112538398522837,7.51122938232165,5.85746528719858e-14,0.00624730517641583,0.0106587293360674,"CCO_28day",1.1
"96","x",0.00684015722204114,0.00160079558080778,4.27297357891851,1.92883319541139e-05,0.00370265553704702,0.00997765890703526,"CCO_2week",1.1
"97","x",0.00837901186873791,0.00108657300850504,7.71141175342294,1.24433486588437e-14,0.0062493679054947,0.0105086558319811,"CCO_Month",1.1
"98","x",0.00859817542710019,0.00111705894604897,7.69715461973776,1.39129506819652e-14,0.00640878012423595,0.0107875707299644,"CCO_28day",1.1
"99","x",0.00744849270569027,0.00157682625749833,4.72372442446987,2.3156415376878e-06,0.00435797003111647,0.0105390153802641,"CCO_2week",1.1
"100","x",0.0092080183214886,0.00109703975389399,8.39351380732045,4.71824221496299e-17,0.00705785991424771,0.0113581767287295,"CCO_Month",1.1
"101","x",0.00950019454433666,0.00113288607078614,8.38583401219173,5.03673647476432e-17,0.00727977864700873,0.0117206104416646,"CCO_28day",1.1
"102","x",0.0087407139815369,0.0015940227277629,5.48343121418594,4.17154521875651e-08,0.00561648684458333,0.0118649411184905,"CCO_2week",1.1
"103","x",0.00709329358934152,0.00108333230729171,6.54766182232162,5.84448779522083e-11,0.00497000128376109,0.00921658589492194,"CCO_Month",1.1
"104","x",0.00637172848045851,0.00110848396870462,5.74814671240085,9.02269347598844e-09,0.00419913982435743,0.00854431713655959,"CCO_28day",1.1
"105","x",0.00734958360330345,0.00158477084441744,4.63763176183692,3.52423943033565e-06,0.00424348982449613,0.0104556773821108,"CCO_2week",1.1
"106","x",0.00920245917450686,0.00108240845969631,8.50183596780901,1.86615385303138e-17,0.00708097757694061,0.0113239407720731,"CCO_Month",1.1
"107","x",0.00958280297687064,0.00111439013563136,8.59914555098018,8.03117790328897e-18,0.00739863844630646,0.0117669675074348,"CCO_28day",1.1
"108","x",0.0079132714292283,0.00157851172142005,5.01312174109763,5.35539892002138e-07,0.00481944530607068,0.0110070975523859,"CCO_2week",1.1
"109","x",0.0103129406941035,0.00107915777544297,9.55647165667718,1.21839776944135e-21,0.00819783032059894,0.0124280510676081,"CCO_Month",1.1
"110","x",0.0100291866451984,0.0011100368237331,9.03500355192706,1.63997104386998e-19,0.00785355444916828,0.0122048188412285,"CCO_28day",1.1
"111","x",0.00858153529543465,0.00159068783671928,5.39485818483008,6.8577694700851e-08,0.00546384442481894,0.0116992261660504,"CCO_2week",1.1
"112","x",0.00949799841597145,0.00108730652331705,8.73534574868165,2.42911978858456e-18,0.00736691679011456,0.0116290800418283,"CCO_Month",1.1
"113","x",0.0102306625472746,0.00112037707737812,9.13144579074765,6.75905094436959e-20,0.00803476382650926,0.01242656126804,"CCO_28day",1.1
"114","x",0.00864687179352339,0.00159333636071585,5.4268966721117,5.73423015420486e-08,0.00552398991126221,0.0117697536757846,"CCO_2week",1.1
"115","x",0.0083031263163884,0.00109318292994102,7.59536770011255,3.06919663643906e-14,0.00616052714519004,0.0104457254875868,"CCO_Month",1.1
"116","x",0.00839458477341448,0.00113013525437343,7.42794700097077,1.10296131429754e-13,0.00617956037718354,0.0106096091696454,"CCO_28day",1.1
"117","x",0.00749465805723749,0.0016058982761728,4.6669569103087,3.05693406409426e-06,0.00434715527310385,0.0106421608413711,"CCO_2week",1.1
"118","x",0.00804827813972813,0.00107693639013241,7.47330874271838,7.82030711791636e-14,0.00593752160142802,0.0101590346780282,"CCO_Month",1.1
"119","x",0.00868760928223336,0.00111043056299243,7.82364028131723,5.13173117013077e-15,0.00651120537143566,0.0108640131930311,"CCO_28day",1.1
"120","x",0.00831669264827472,0.00157709818178871,5.27341464489048,1.33908547874156e-07,0.00522563701188525,0.0114077482846642,"CCO_2week",1.1
"121","x",0.00989360053197392,0.00108382822011401,9.12838432176383,6.95291614247873e-20,0.00776933625512231,0.0120178648088255,"CCO_Month",1.1
"122","x",0.00985680313777786,0.00111595351314939,8.8326287982736,1.02243886205049e-18,0.00766957444358412,0.0120440318319716,"CCO_28day",1.1
"123","x",0.0096931389237941,0.00158361207780611,6.12090489813813,9.30454280108798e-10,0.00658931628581149,0.0127969615617767,"CCO_2week",1.1
"124","x",-0.000807556829589627,0.00159483398211846,-0.506357927310357,0.612605404305279,-0.00393337399586241,0.00231826033668315,"CCO_Month",1
"125","x",-0.000143513705993625,0.00163020770182137,-0.0880340007186091,0.929849652374631,-0.00333866208888332,0.00305163467689607,"CCO_28day",1
"126","x",-0.0027396227011687,0.00234242365843746,-1.16956755081452,0.242175042135767,-0.00733068870824066,0.00185144330590327,"CCO_2week",1
"127","x",0.0145647035410467,0.000913799768789692,15.9386159183836,3.41841509930436e-57,0.0127736889051378,0.0163557181769555,"CCO_Month",1.15
"128","x",0.0153706216125488,0.000944516828783639,16.2735285853438,1.52132552447292e-59,0.0135194026453409,0.0172218405797568,"CCO_28day",1.15
"129","x",0.0164598581282274,0.00135525298399806,12.1452292100254,6.0811934391095e-34,0.0138036110896508,0.019116105166804,"CCO_2week",1.15
"130","x",0.0126089172791185,0.00090640507850795,13.9109075821533,5.43849367864673e-44,0.0108323959698387,0.0143854385883983,"CCO_Month",1.15
"131","x",0.0125838361868632,0.000934349997950816,13.4680111462104,2.4127783969489e-41,0.0107525438419245,0.0144151285318019,"CCO_28day",1.15
"132","x",0.0144729638079094,0.00133504214909028,10.8408291212165,2.2046385337813e-27,0.0118563292778495,0.0170895983379693,"CCO_2week",1.15
"133","x",0.0147191262928937,0.000904144242128574,16.2796217761022,1.37717479923079e-59,0.0129470361414924,0.016491216444295,"CCO_Month",1.15
"134","x",0.0143026103580736,0.000932690158559415,15.3347928321283,4.47698789771335e-53,0.0124745712385622,0.016130649477585,"CCO_28day",1.15
"135","x",0.0137447519153242,0.00132119057020082,10.4033076115847,2.39473399168157e-25,0.0111552659810167,0.0163342378496318,"CCO_2week",1.15
"136","x",0.0126693234133635,0.000908455570648111,13.9460022291733,3.32740795510284e-44,0.0108887832133384,0.0144498636133886,"CCO_Month",1.15
"137","x",0.0130714639949978,0.000939273804250121,13.9165639836336,5.02486210253111e-44,0.0112305211670456,0.0149124068229499,"CCO_28day",1.15
"138","x",0.0126252276346419,0.00133440254937226,9.46133356878037,3.04040509606743e-21,0.0100098466969938,0.01524060857229,"CCO_2week",1.15
"139","x",0.0124247427529032,0.000906943064453373,13.6995840641791,1.02107524655162e-42,0.0106471670105462,0.0142023184952602,"CCO_Month",1.15
"140","x",0.0135187305158078,0.000937128279838169,14.4256990282508,3.56638173462144e-47,0.011681992838431,0.0153554681931846,"CCO_28day",1.15
"141","x",0.011855500856513,0.00132023669728325,8.97982981453926,2.71185895726611e-19,0.00926788447876968,0.0144431172342562,"CCO_2week",1.15
"142","x",0.015129852375418,0.000911916627356744,16.5912671416826,8.06017178945872e-62,0.0133425286288956,0.0169171761219405,"CCO_Month",1.15
"143","x",0.0155772513984013,0.000943005278841505,16.5187319179572,2.68994417982379e-61,0.0137289950146408,0.0174255077821618,"CCO_28day",1.15
"144","x",0.0142323630792573,0.00135282864107769,10.5204477840738,6.954228992359e-26,0.0115808676654908,0.0168838584930238,"CCO_2week",1.15
"145","x",0.0141198884550607,0.000904923126396032,15.6034120945664,6.90053299804651e-55,0.0123462717185471,0.0158935051915743,"CCO_Month",1.15
"146","x",0.014902450582433,0.00093683984788144,15.9071485015643,5.65302015324565e-57,0.0130662782213034,0.0167386229435626,"CCO_28day",1.15
"147","x",0.0147947731273286,0.00132852879589888,11.1362080919884,8.36036528676924e-29,0.0121909045349425,0.0173986417197148,"CCO_2week",1.15
"148","x",0.0140310162577623,0.00090500392441081,15.5038181374705,3.2687611186205e-54,0.0122572411600497,0.0158047913554749,"CCO_Month",1.15
"149","x",0.0140638629304834,0.000934189096577984,15.0546211489735,3.21938328143594e-51,0.0122328859464405,0.0158948399145262,"CCO_28day",1.15
"150","x",0.0155751236441942,0.00133675472937901,11.6514445783406,2.25601683233802e-31,0.0129551325184478,0.0181951147699407,"CCO_2week",1.15
"151","x",0.0147602990817378,0.000915318127626037,16.1258677570606,1.67884269596248e-58,0.0129663085171941,0.0165542896462815,"CCO_Month",1.15
"152","x",0.0150088088076101,0.000945130453550557,15.8801451706764,8.6976872438698e-57,0.013156387157959,0.0168612304572612,"CCO_28day",1.15
"153","x",0.0145818993839101,0.00133300591247918,10.9391108076858,7.49311929709745e-28,0.0119692558042719,0.0171945429635482,"CCO_2week",1.15
"154","x",0.0150063814236766,0.000911370848316243,16.4657246294424,6.4683406918646e-61,0.013220127384417,0.0167926354629361,"CCO_Month",1.15
"155","x",0.0150114761279813,0.000942021360845804,15.9353882533015,3.59958042400748e-57,0.0131651481880561,0.0168578040679065,"CCO_28day",1.15
"156","x",0.0148724926188039,0.00133719820714814,11.122130241651,9.79059472111448e-29,0.012251632292602,0.0174933529450058,"CCO_2week",1.15
"157","x",0.00188646427971774,0.00159608747514513,1.18193038232206,0.237233325448217,-0.00124180968774219,0.00501473824717766,"CCO_Month",1
"158","x",0.00179548104402488,0.00164702363737291,1.09013677963284,0.275652896917489,-0.00143262596691219,0.00502358805496195,"CCO_28day",1
"159","x",0.00142919339636069,0.00237220137682318,0.602475578306363,0.546857614678656,-0.00322023586628906,0.00607862265901045,"CCO_2week",1
"160","x",0.0182823817494135,0.00076707721371659,23.8338219705849,1.49026211675902e-125,0.0167789380371677,0.0197858254616594,"CCO_Month",1.2
"161","x",0.0185913166993399,0.000794767692379483,23.3921394611282,5.13814096174946e-121,0.0170336006462001,0.0201490327524797,"CCO_28day",1.2
"162","x",0.018284969230213,0.00112817956594142,16.2074990384665,4.4636698004915e-59,0.0160737779128738,0.0204961605475522,"CCO_2week",1.2
"163","x",0.0180349532232842,0.000764322916942332,23.5959864914595,4.23770191708038e-123,0.0165369078335186,0.0195329986130498,"CCO_Month",1.2
"164","x",0.0180236637633201,0.000790927437196908,22.7880117892951,6.02912913766238e-115,0.0164734744720296,0.0195738530546106,"CCO_28day",1.2
"165","x",0.0180298542126609,0.00112592925335947,16.0133100360122,1.03171976960104e-57,0.0158230734269363,0.0202366349983856,"CCO_2week",1.2
"166","x",0.0172671722409601,0.000764496616586844,22.5863291822674,5.90556807982257e-113,0.0157687864061472,0.018765558075773,"CCO_Month",1.2
"167","x",0.0175657386399389,0.00079117960104325,22.201960991887,3.28789884884717e-109,0.0160150551165914,0.0191164221632865,"CCO_28day",1.2
"168","x",0.0170649187464122,0.00112186098565063,15.2112596522066,2.97758133929749e-52,0.0148661116188764,0.0192637258739481,"CCO_2week",1.2
"169","x",0.0176757994385279,0.00076369086134641,23.1452284336163,1.62385552587438e-118,0.0161789928549665,0.0191726060220892,"CCO_Month",1.2
"170","x",0.0175663399312282,0.000789961624261398,22.2369535325876,1.50857410882529e-109,0.0160180435985071,0.0191146362639493,"CCO_28day",1.2
"171","x",0.0190371839945819,0.00112597347619523,16.9073112262914,3.97432066258988e-64,0.0168303165336919,0.0212440514554719,"CCO_2week",1.2
"172","x",0.0175296620365179,0.000764113507856983,22.9411754356774,1.8048721814567e-116,0.0160320270810177,0.0190272969920182,"CCO_Month",1.2
"173","x",0.0175020942622718,0.000790410374421534,22.1430472431246,1.21722699994375e-108,0.0159529183953988,0.0190512701291449,"CCO_28day",1.2
"174","x",0.0179477702552786,0.00112467354601563,15.9582043330369,2.49815932003013e-57,0.015743450610723,0.0201520898998342,"CCO_2week",1.2
"175","x",0.0189320711949571,0.000767493506040863,24.6674024548022,2.3943691718087e-134,0.0174278115647487,0.0204363308251656,"CCO_Month",1.2
"176","x",0.0184774753627303,0.000793938718342104,23.2731757953747,8.28896211502541e-120,0.0169213840688479,0.0200335666566127,"CCO_28day",1.2
"177","x",0.0180664216088877,0.00113350691034786,15.9385191602787,3.42371162069964e-57,0.0158447888883786,0.0202880543293968,"CCO_2week",1.2
"178","x",0.0173299323989393,0.000769870818865218,22.5101821945706,3.29912149348626e-112,0.0158210133212151,0.0188388514766635,"CCO_Month",1.2
"179","x",0.0170874938393214,0.000795685699972243,21.4751802626559,2.65687311196356e-102,0.0155279785243623,0.0186470091542806,"CCO_28day",1.2
"180","x",0.0169343946436595,0.00112599959301918,15.039432295222,4.05008391926719e-51,0.0147274759947351,0.0191413132925838,"CCO_2week",1.2
"181","x",0.0172984502697593,0.000766766901980208,22.5602464387617,1.0652769469425e-112,0.0157956147573408,0.0188012857821779,"CCO_Month",1.2
"182","x",0.0171899752914956,0.000790140071087547,21.7556050129636,6.11347587421594e-105,0.0156413292094221,0.0187386213735691,"CCO_28day",1.2
"183","x",0.0175952402254123,0.00112783189255169,15.6009422517778,7.17276063267868e-55,0.0153847303353953,0.0198057501154292,"CCO_2week",1.2
"184","x",0.0174667623437141,0.000764367872710141,22.8512512983886,1.42011740367598e-115,0.0159686288422627,0.0189648958451655,"CCO_Month",1.2
"185","x",0.0179921163093898,0.000791912721442486,22.719822301398,2.8535984066394e-114,0.0164399958964634,0.0195442367223161,"CCO_28day",1.2
"186","x",0.0174216235007511,0.00112625296406955,15.4686594011709,5.64708457394155e-54,0.0152142082536933,0.0196290387478089,"CCO_2week",1.2
"187","x",0.0184241428793212,0.000767019551153526,24.0204344877689,1.70105449441691e-127,0.0169208121836222,0.0199274735750202,"CCO_Month",1.2
"188","x",0.0177931601449165,0.000792235740552545,22.4594261961808,1.03516239333566e-111,0.0162404066261681,0.0193459136636649,"CCO_28day",1.2
"189","x",0.0172268998943307,0.00112770415222167,15.2760809299072,1.10382414305828e-52,0.0150166403707599,0.0194371594179014,"CCO_2week",1.2
"190","x",0.0229763424017743,0.000652197052931981,35.2291417118233,7.15966585158408e-272,0.0216980596672044,0.0242546251363441,"CCO_Month",1.25
"191","x",0.0225131656152403,0.000674815937984206,33.3619352300585,4.89051764611358e-244,0.0211905506805976,0.0238357805498829,"CCO_28day",1.25
"192","x",0.0225382544426636,0.000960652296410918,23.4614069282595,1.01109307909077e-121,0.0206554105400325,0.0244210983452946,"CCO_2week",1.25
